#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A36376
#Date Time: 2019-03-14 16:04:16.854
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2.95 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -500 mV
#Channel 2: Range: 500 mV/div Offset: -500 mV
#Math 1: Function: (C1-C2)/301

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (A)
-0.004595,0.0222841,-0.000265419,7.49153e-05
-0.00459375,0.0219529,-0.000265419,7.3815e-05
-0.0045925,0.0219529,7.00975e-05,7.27003e-05
-0.00459125,0.0219529,7.00975e-05,7.27003e-05
-0.00459,0.0216217,7.00975e-05,7.16e-05
-0.00458875,0.0219529,7.00975e-05,7.27003e-05
-0.0045875,0.0219529,7.00975e-05,7.27003e-05
-0.00458625,0.0219529,-0.000265419,7.3815e-05
-0.004585,0.0216217,7.00975e-05,7.16e-05
-0.00458375,0.0219529,7.00975e-05,7.27003e-05
-0.0045825,0.0222841,7.00975e-05,7.38006e-05
-0.00458125,0.0222841,-0.000265419,7.49153e-05
-0.00458,0.0219529,7.00975e-05,7.27003e-05
-0.00457875,0.0219529,-0.000265419,7.3815e-05
-0.0045775,0.0222841,-0.000265419,7.49153e-05
-0.00457625,0.0222841,-0.000265419,7.49153e-05
-0.004575,0.0219529,7.00975e-05,7.27003e-05
-0.00457375,0.0222841,0.000405614,7.26859e-05
-0.0045725,0.0222841,-0.000265419,7.49153e-05
-0.00457125,0.0216217,-0.000265419,7.27146e-05
-0.00457,0.0219529,-0.000265419,7.3815e-05
-0.00456875,0.0212905,-0.000600936,7.2729e-05
-0.0045675,0.0216217,-0.000265419,7.27146e-05
-0.00456625,0.0216217,7.00975e-05,7.16e-05
-0.004565,0.0216217,-0.000265419,7.27146e-05
-0.00456375,0.0216217,7.00975e-05,7.16e-05
-0.0045625,0.0219529,0.000405614,7.15856e-05
-0.00456125,0.0219529,7.00975e-05,7.27003e-05
-0.00456,0.0216217,-0.000936452,7.4944e-05
-0.00455875,0.0216217,-0.000600936,7.38293e-05
-0.0045575,0.0219529,7.00975e-05,7.27003e-05
-0.00455625,0.0219529,7.00975e-05,7.27003e-05
-0.004555,0.0216217,-0.000265419,7.27146e-05
-0.00455375,0.0219529,-0.000600936,7.49296e-05
-0.0045525,0.0219529,-0.000265419,7.3815e-05
-0.00455125,0.0222841,-0.000265419,7.49153e-05
-0.00455,0.0222841,-0.000265419,7.49153e-05
-0.00454875,0.0216217,-0.000265419,7.27146e-05
-0.0045475,0.0216217,-0.000265419,7.27146e-05
-0.00454625,0.0216217,-0.000265419,7.27146e-05
-0.004545,0.0216217,0.000405614,7.04853e-05
-0.00454375,0.0219529,-0.000265419,7.3815e-05
-0.0045425,0.0216217,7.00975e-05,7.16e-05
-0.00454125,0.0216217,-0.000265419,7.27146e-05
-0.00454,0.0219529,-0.000600936,7.49296e-05
-0.00453875,0.0226153,7.00975e-05,7.49009e-05
-0.0045375,0.0219529,7.00975e-05,7.27003e-05
-0.00453625,0.0212905,7.00975e-05,7.04997e-05
-0.004535,0.0216217,7.00975e-05,7.16e-05
-0.00453375,0.0219529,0.000405614,7.15856e-05
-0.0045325,0.0219529,-0.000265419,7.3815e-05
-0.00453125,0.0219529,0.000405614,7.15856e-05
-0.00453,0.0219529,7.00975e-05,7.27003e-05
-0.00452875,0.0216217,7.00975e-05,7.16e-05
-0.0045275,0.0216217,-0.000265419,7.27146e-05
-0.00452625,0.0216217,7.00975e-05,7.16e-05
-0.004525,0.0216217,7.00975e-05,7.16e-05
-0.00452375,0.0212905,-0.000265419,7.16143e-05
-0.0045225,0.0216217,7.00975e-05,7.16e-05
-0.00452125,0.0219529,-0.000265419,7.3815e-05
-0.00452,0.0216217,7.00975e-05,7.16e-05
-0.00451875,0.0219529,0.000405614,7.15856e-05
-0.0045175,0.0216217,7.00975e-05,7.16e-05
-0.00451625,0.0219529,7.00975e-05,7.27003e-05
-0.004515,0.0212905,7.00975e-05,7.04997e-05
-0.00451375,0.0212905,7.00975e-05,7.04997e-05
-0.0045125,0.0216217,-0.000265419,7.27146e-05
-0.00451125,0.0212905,-0.000265419,7.16143e-05
-0.00451,0.0212905,-0.000265419,7.16143e-05
-0.00450875,0.0212905,-0.000265419,7.16143e-05
-0.0045075,0.0212905,-0.000265419,7.16143e-05
-0.00450625,0.0219529,-0.000265419,7.3815e-05
-0.004505,0.0216217,-0.000265419,7.27146e-05
-0.00450375,0.0216217,0.000405614,7.04853e-05
-0.0045025,0.0212905,0.000741131,6.82703e-05
-0.00450125,0.0209593,-0.000265419,7.0514e-05
-0.0045,0.00969875,-0.000600936,3.42182e-05
-0.00449875,-0.0267325,-0.00127197,-8.45864e-05
-0.0044975,-0.0264013,-0.000936452,-8.46008e-05
-0.00449625,-0.0267325,-0.000600936,-8.68157e-05
-0.004495,-0.0267325,-0.000936452,-8.57011e-05
-0.00449375,-0.0260701,-0.000265419,-8.57298e-05
-0.0044925,-0.0260701,-0.000265419,-8.57298e-05
-0.00449125,-0.0264013,-0.000265419,-8.68301e-05
-0.00449,-0.0260701,-0.000265419,-8.57298e-05
-0.00448875,-0.0260701,7.00975e-05,-8.68445e-05
-0.0044875,-0.0260701,-0.000265419,-8.57298e-05
-0.00448625,-0.0257389,7.00975e-05,-8.57442e-05
-0.004485,-0.0254077,-0.000265419,-8.35292e-05
-0.00448375,-0.0254077,7.00975e-05,-8.46439e-05
-0.0044825,-0.0257389,7.00975e-05,-8.57442e-05
-0.00448125,-0.0257389,-0.000265419,-8.46295e-05
-0.00448,-0.0260701,-0.000936452,-8.35005e-05
-0.00447875,-0.0260701,-0.000936452,-8.35005e-05
-0.0044775,-0.0260701,-0.000600936,-8.46151e-05
-0.00447625,-0.0260701,-0.000600936,-8.46151e-05
-0.004475,-0.0260701,-0.000600936,-8.46151e-05
-0.00447375,-0.0257389,-0.000265419,-8.46295e-05
-0.0044725,-0.0260701,-0.000600936,-8.46151e-05
-0.00447125,-0.0260701,-0.000600936,-8.46151e-05
-0.00447,-0.0257389,-0.000600936,-8.35148e-05
-0.00446875,-0.0260701,-0.000600936,-8.46151e-05
-0.0044675,-0.0257389,-0.000265419,-8.46295e-05
-0.00446625,-0.0257389,-0.000600936,-8.35148e-05
-0.004465,-0.0250765,-0.000600936,-8.13142e-05
-0.00446375,-0.0257389,-0.000265419,-8.46295e-05
-0.0044625,-0.0257389,7.00975e-05,-8.57442e-05
-0.00446125,-0.0264013,-0.000936452,-8.46008e-05
-0.00446,-0.0257389,-0.000600936,-8.35148e-05
-0.00445875,-0.0254077,-0.000265419,-8.35292e-05
-0.0044575,-0.0254077,0.000405614,-8.57585e-05
-0.00445625,-0.0260701,-0.000600936,-8.46151e-05
-0.004455,-0.0264013,-0.000265419,-8.68301e-05
-0.00445375,-0.0257389,-0.000265419,-8.46295e-05
-0.0044525,-0.0257389,-0.000265419,-8.46295e-05
-0.00445125,-0.0257389,-0.000600936,-8.35148e-05
-0.00445,-0.0254077,-0.000600936,-8.24145e-05
-0.00444875,-0.0257389,-0.000600936,-8.35148e-05
-0.0044475,-0.0254077,-0.000600936,-8.24145e-05
-0.00444625,-0.0254077,-0.000600936,-8.24145e-05
-0.004445,-0.0257389,-0.000600936,-8.35148e-05
-0.00444375,-0.0257389,-0.000600936,-8.35148e-05
-0.0044425,-0.0254077,-0.000265419,-8.35292e-05
-0.00444125,-0.0257389,-0.000936452,-8.24001e-05
-0.00444,-0.0254077,-0.000936452,-8.12998e-05
-0.00443875,-0.0247453,-0.000265419,-8.13286e-05
-0.0044375,-0.0247453,7.00975e-05,-8.24432e-05
-0.00443625,-0.0250765,-0.000265419,-8.24289e-05
-0.004435,-0.0257389,-0.000265419,-8.46295e-05
-0.00443375,-0.0257389,-0.000265419,-8.46295e-05
-0.0044325,-0.0257389,-0.000265419,-8.46295e-05
-0.00443125,-0.0257389,-0.000265419,-8.46295e-05
-0.00443,-0.0257389,-0.000600936,-8.35148e-05
-0.00442875,-0.0254077,-0.000265419,-8.35292e-05
-0.0044275,-0.0254077,-0.000265419,-8.35292e-05
-0.00442625,-0.0257389,-0.000600936,-8.35148e-05
-0.004425,-0.0254077,-0.000936452,-8.12998e-05
-0.00442375,-0.0254077,-0.000936452,-8.12998e-05
-0.0044225,-0.0254077,-0.000265419,-8.35292e-05
-0.00442125,-0.0250765,-0.000600936,-8.13142e-05
-0.00442,-0.0254077,-0.000265419,-8.35292e-05
-0.00441875,-0.0254077,-0.000265419,-8.35292e-05
-0.0044175,-0.0250765,7.00975e-05,-8.35435e-05
-0.00441625,-0.0247453,7.00975e-05,-8.24432e-05
-0.004415,-0.0250765,-0.000265419,-8.24289e-05
-0.00441375,-0.0250765,-0.000265419,-8.24289e-05
-0.0044125,-0.0247453,-0.000600936,-8.02139e-05
-0.00441125,-0.0250765,7.00975e-05,-8.35435e-05
-0.00441,-0.0250765,0.000405614,-8.46582e-05
-0.00440875,-0.0250765,7.00975e-05,-8.35435e-05
-0.0044075,-0.0247453,-0.000265419,-8.13286e-05
-0.00440625,-0.0250765,-0.000265419,-8.24289e-05
-0.004405,-0.0254077,7.00975e-05,-8.46439e-05
-0.00440375,-0.0257389,0.000405614,-8.68588e-05
-0.0044025,-0.0254077,-0.000265419,-8.35292e-05
-0.00440125,-0.0250765,-0.000265419,-8.24289e-05
-0.0044,-0.0250765,-0.000600936,-8.13142e-05
-0.00439875,-0.0254077,-0.000936452,-8.12998e-05
-0.0043975,-0.0250765,7.00975e-05,-8.35435e-05
-0.00439625,-0.0254077,7.00975e-05,-8.46439e-05
-0.004395,-0.0250765,-0.000265419,-8.24289e-05
-0.00439375,-0.0250765,7.00975e-05,-8.35435e-05
-0.0043925,-0.0250765,7.00975e-05,-8.35435e-05
-0.00439125,-0.0250765,-0.000265419,-8.24289e-05
-0.00439,-0.0254077,7.00975e-05,-8.46439e-05
-0.00438875,-0.0247453,7.00975e-05,-8.24432e-05
-0.0043875,-0.0247453,-0.000265419,-8.13286e-05
-0.00438625,-0.0250765,-0.000265419,-8.24289e-05
-0.004385,-0.0250765,-0.000265419,-8.24289e-05
-0.00438375,-0.0250765,-0.000265419,-8.24289e-05
-0.0043825,-0.0247453,7.00975e-05,-8.24432e-05
-0.00438125,-0.0250765,-0.000265419,-8.24289e-05
-0.00438,-0.0247453,-0.000600936,-8.02139e-05
-0.00437875,-0.0247453,7.00975e-05,-8.24432e-05
-0.0043775,-0.0247453,7.00975e-05,-8.24432e-05
-0.00437625,-0.0247453,7.00975e-05,-8.24432e-05
-0.004375,-0.0247453,7.00975e-05,-8.24432e-05
-0.00437375,-0.0240829,0.000405614,-8.13573e-05
-0.0043725,-0.0244141,0.000405614,-8.24576e-05
-0.00437125,-0.0247453,7.00975e-05,-8.24432e-05
-0.00437,-0.0244141,7.00975e-05,-8.13429e-05
-0.00436875,-0.0240829,7.00975e-05,-8.02426e-05
-0.0043675,-0.0244141,7.00975e-05,-8.13429e-05
-0.00436625,-0.0244141,0.000405614,-8.24576e-05
-0.004365,-0.0240829,0.000405614,-8.13573e-05
-0.00436375,-0.0250765,7.00975e-05,-8.35435e-05
-0.0043625,-0.0244141,0.000405614,-8.24576e-05
-0.00436125,-0.0240829,7.00975e-05,-8.02426e-05
-0.00436,-0.0244141,-0.000265419,-8.02283e-05
-0.00435875,-0.0240829,7.00975e-05,-8.02426e-05
-0.0043575,-0.0237517,-0.000265419,-7.80276e-05
-0.00435625,-0.0240829,-0.000265419,-7.9128e-05
-0.004355,-0.0240829,-0.000265419,-7.9128e-05
-0.00435375,-0.0244141,-0.000265419,-8.02283e-05
-0.0043525,-0.0247453,7.00975e-05,-8.24432e-05
-0.00435125,-0.0244141,-0.000265419,-8.02283e-05
-0.00435,-0.0240829,-0.000600936,-7.80133e-05
-0.00434875,-0.0244141,7.00975e-05,-8.13429e-05
-0.0043475,-0.0244141,7.00975e-05,-8.13429e-05
-0.00434625,-0.0240829,7.00975e-05,-8.02426e-05
-0.004345,-0.0244141,-0.000265419,-8.02283e-05
-0.00434375,-0.0244141,-0.000265419,-8.02283e-05
-0.0043425,-0.0240829,7.00975e-05,-8.02426e-05
-0.00434125,-0.0247453,7.00975e-05,-8.24432e-05
-0.00434,-0.00454255,0.000405614,-1.64391e-05
-0.00433875,0.0242712,0.00107665,7.70584e-05
-0.0043375,0.0242712,0.000405614,7.92878e-05
-0.00433625,0.0232777,0.000405614,7.59868e-05
-0.004335,0.0229465,7.00975e-05,7.60012e-05
-0.00433375,0.0236088,0.000405614,7.70872e-05
-0.0043325,0.0236088,7.00975e-05,7.82018e-05
-0.00433125,0.0229465,7.00975e-05,7.60012e-05
-0.00433,0.0222841,7.00975e-05,7.38006e-05
-0.00432875,0.0226153,7.00975e-05,7.49009e-05
-0.0043275,0.0226153,0.000741131,7.26716e-05
-0.00432625,0.0229465,0.000405614,7.48865e-05
-0.004325,0.0232777,-0.000265419,7.82162e-05
-0.00432375,0.0229465,-0.000265419,7.71159e-05
-0.0043225,0.0226153,0.000405614,7.37862e-05
-0.00432125,0.0222841,-0.000265419,7.49153e-05
-0.00432,0.0226153,-0.000265419,7.60156e-05
-0.00431875,0.0226153,-0.000265419,7.60156e-05
-0.0043175,0.0229465,0.000405614,7.48865e-05
-0.00431625,0.0226153,0.000405614,7.37862e-05
-0.004315,0.0226153,7.00975e-05,7.49009e-05
-0.00431375,0.0226153,7.00975e-05,7.49009e-05
-0.0043125,0.0226153,7.00975e-05,7.49009e-05
-0.00431125,0.0229465,7.00975e-05,7.60012e-05
-0.00431,0.0226153,-0.000265419,7.60156e-05
-0.00430875,0.0229465,-0.000265419,7.71159e-05
-0.0043075,0.0229465,-0.000265419,7.71159e-05
-0.00430625,0.0226153,-0.000265419,7.60156e-05
-0.004305,0.0222841,7.00975e-05,7.38006e-05
-0.00430375,0.0226153,0.000405614,7.37862e-05
-0.0043025,0.0226153,0.000405614,7.37862e-05
-0.00430125,0.0226153,7.00975e-05,7.49009e-05
-0.0043,0.0226153,7.00975e-05,7.49009e-05
-0.00429875,0.0229465,7.00975e-05,7.60012e-05
-0.0042975,0.0222841,0.000405614,7.26859e-05
-0.00429625,0.0222841,7.00975e-05,7.38006e-05
-0.004295,0.0226153,7.00975e-05,7.49009e-05
-0.00429375,0.0229465,7.00975e-05,7.60012e-05
-0.0042925,0.0226153,7.00975e-05,7.49009e-05
-0.00429125,0.0226153,0.000405614,7.37862e-05
-0.00429,0.0226153,7.00975e-05,7.49009e-05
-0.00428875,0.0226153,-0.000265419,7.60156e-05
-0.0042875,0.0229465,7.00975e-05,7.60012e-05
-0.00428625,0.0226153,7.00975e-05,7.49009e-05
-0.004285,0.0222841,-0.000600936,7.60299e-05
-0.00428375,0.0219529,-0.000265419,7.3815e-05
-0.0042825,0.0219529,0.000405614,7.15856e-05
-0.00428125,0.0226153,7.00975e-05,7.49009e-05
-0.00428,0.0226153,0.000405614,7.37862e-05
-0.00427875,0.0219529,-0.000600936,7.49296e-05
-0.0042775,0.0216217,-0.000600936,7.38293e-05
-0.00427625,0.0212905,-0.000265419,7.16143e-05
-0.004275,0.0212905,-0.000265419,7.16143e-05
-0.00427375,0.0216217,-0.000600936,7.38293e-05
-0.0042725,0.0219529,-0.000265419,7.3815e-05
-0.00427125,0.0219529,-0.000265419,7.3815e-05
-0.00427,0.0219529,-0.000265419,7.3815e-05
-0.00426875,0.0222841,-0.000600936,7.60299e-05
-0.0042675,0.0216217,-0.000600936,7.38293e-05
-0.00426625,0.0219529,-0.000265419,7.3815e-05
-0.004265,0.0219529,-0.000265419,7.3815e-05
-0.00426375,0.0219529,-0.000265419,7.3815e-05
-0.0042625,0.0219529,-0.000265419,7.3815e-05
-0.00426125,0.0219529,-0.000265419,7.3815e-05
-0.00426,0.0212905,-0.000265419,7.16143e-05
-0.00425875,0.0219529,7.00975e-05,7.27003e-05
-0.0042575,0.0219529,7.00975e-05,7.27003e-05
-0.00425625,0.0222841,-0.000265419,7.49153e-05
-0.004255,0.0222841,-0.000265419,7.49153e-05
-0.00425375,0.0222841,7.00975e-05,7.38006e-05
-0.0042525,0.0219529,7.00975e-05,7.27003e-05
-0.00425125,0.0222841,-0.000265419,7.49153e-05
-0.00425,0.0229465,7.00975e-05,7.60012e-05
-0.00424875,0.0222841,7.00975e-05,7.38006e-05
-0.0042475,0.0219529,-0.000600936,7.49296e-05
-0.00424625,0.0219529,7.00975e-05,7.27003e-05
-0.004245,0.0216217,-0.000265419,7.27146e-05
-0.00424375,0.0219529,7.00975e-05,7.27003e-05
-0.0042425,0.0219529,-0.000265419,7.3815e-05
-0.00424125,0.0216217,0.000405614,7.04853e-05
-0.00424,0.0212905,0.000741131,6.82703e-05
-0.00423875,0.0216217,0.000405614,7.04853e-05
-0.0042375,0.0216217,-0.000265419,7.27146e-05
-0.00423625,0.0216217,-0.000265419,7.27146e-05
-0.004235,0.0219529,-0.000265419,7.3815e-05
-0.00423375,0.0222841,-0.000600936,7.60299e-05
-0.0042325,0.0219529,-0.000600936,7.49296e-05
-0.00423125,0.0219529,-0.000265419,7.3815e-05
-0.00423,0.0216217,7.00975e-05,7.16e-05
-0.00422875,0.0212905,-0.000265419,7.16143e-05
-0.0042275,0.0212905,7.00975e-05,7.04997e-05
-0.00422625,0.0216217,-0.000265419,7.27146e-05
-0.004225,0.0212905,-0.000265419,7.16143e-05
-0.00422375,0.0216217,-0.000265419,7.27146e-05
-0.0042225,0.0212905,-0.000265419,7.16143e-05
-0.00422125,0.0212905,-0.000600936,7.2729e-05
-0.00422,0.0216217,7.00975e-05,7.16e-05
-0.00421875,0.0216217,-0.000265419,7.27146e-05
-0.0042175,0.0212905,-0.000265419,7.16143e-05
-0.00421625,0.0212905,-0.000265419,7.16143e-05
-0.004215,0.0212905,-0.000600936,7.2729e-05
-0.00421375,0.0216217,-0.000265419,7.27146e-05
-0.0042125,0.0212905,-0.000265419,7.16143e-05
-0.00421125,0.0212905,-0.000265419,7.16143e-05
-0.00421,0.0212905,-0.000600936,7.2729e-05
-0.00420875,0.0209593,-0.000600936,7.16287e-05
-0.0042075,0.0212905,-0.000600936,7.2729e-05
-0.00420625,0.0216217,-0.000265419,7.27146e-05
-0.004205,0.0212905,-0.000265419,7.16143e-05
-0.00420375,0.0212905,-0.000265419,7.16143e-05
-0.0042025,0.0216217,-0.000600936,7.38293e-05
-0.00420125,0.0212905,-0.000265419,7.16143e-05
-0.0042,0.0209593,-0.000265419,7.0514e-05
-0.00419875,0.0219529,0.000405614,7.15856e-05
-0.0041975,0.0212905,7.00975e-05,7.04997e-05
-0.00419625,0.0216217,-0.000265419,7.27146e-05
-0.004195,0.0216217,-0.000600936,7.38293e-05
-0.00419375,0.0209593,-0.000936452,7.27434e-05
-0.0041925,0.0209593,-0.000265419,7.0514e-05
-0.00419125,0.0209593,-0.000600936,7.16287e-05
-0.00419,0.0209593,-0.000600936,7.16287e-05
-0.00418875,0.0212905,-0.000600936,7.2729e-05
-0.0041875,0.0216217,7.00975e-05,7.16e-05
-0.00418625,0.0212905,7.00975e-05,7.04997e-05
-0.004185,0.0212905,7.00975e-05,7.04997e-05
-0.00418375,0.0212905,-0.000265419,7.16143e-05
-0.0041825,0.0216217,-0.000600936,7.38293e-05
-0.00418125,0.0216217,-0.000265419,7.27146e-05
-0.00418,-0.00752329,-0.000936452,-2.18832e-05
-0.00417875,-0.0270637,-0.00127197,-8.56867e-05
-0.0041775,-0.0267325,-0.000936452,-8.57011e-05
-0.00417625,-0.0264013,-0.000600936,-8.57154e-05
-0.004175,-0.0267325,-0.000265419,-8.79304e-05
-0.00417375,-0.0260701,-0.000600936,-8.46151e-05
-0.0041725,-0.0260701,-0.000600936,-8.46151e-05
-0.00417125,-0.0260701,-0.000600936,-8.46151e-05
-0.00417,-0.0260701,-0.000600936,-8.46151e-05
-0.00416875,-0.0264013,-0.000265419,-8.68301e-05
-0.0041675,-0.0254077,-0.000265419,-8.35292e-05
-0.00416625,-0.0260701,-0.000265419,-8.57298e-05
-0.004165,-0.0260701,-0.000265419,-8.57298e-05
-0.00416375,-0.0260701,7.00975e-05,-8.68445e-05
-0.0041625,-0.0257389,-0.000265419,-8.46295e-05
-0.00416125,-0.0260701,-0.000600936,-8.46151e-05
-0.00416,-0.0260701,-0.000936452,-8.35005e-05
-0.00415875,-0.0257389,-0.000265419,-8.46295e-05
-0.0041575,-0.0254077,-0.000265419,-8.35292e-05
-0.00415625,-0.0260701,-0.000600936,-8.46151e-05
-0.004155,-0.0260701,-0.000936452,-8.35005e-05
-0.00415375,-0.0260701,-0.000265419,-8.57298e-05
-0.0041525,-0.0257389,-0.000265419,-8.46295e-05
-0.00415125,-0.0257389,-0.000600936,-8.35148e-05
-0.00415,-0.0257389,-0.000600936,-8.35148e-05
-0.00414875,-0.0257389,-0.000600936,-8.35148e-05
-0.0041475,-0.0257389,7.00975e-05,-8.57442e-05
-0.00414625,-0.0254077,-0.000265419,-8.35292e-05
-0.004145,-0.0247453,-0.000265419,-8.13286e-05
-0.00414375,-0.0254077,7.00975e-05,-8.46439e-05
-0.0041425,-0.0257389,7.00975e-05,-8.57442e-05
-0.00414125,-0.0254077,7.00975e-05,-8.46439e-05
-0.00414,-0.0257389,-0.000265419,-8.46295e-05
-0.00413875,-0.0254077,-0.000265419,-8.35292e-05
-0.0041375,-0.0250765,-0.000265419,-8.24289e-05
-0.00413625,-0.0257389,-0.000265419,-8.46295e-05
-0.004135,-0.0254077,-0.000600936,-8.24145e-05
-0.00413375,-0.0254077,-0.000265419,-8.35292e-05
-0.0041325,-0.0254077,-0.000600936,-8.24145e-05
-0.00413125,-0.0257389,-0.000265419,-8.46295e-05
-0.00413,-0.0254077,-0.000600936,-8.24145e-05
-0.00412875,-0.0250765,7.00975e-05,-8.35435e-05
-0.0041275,-0.0250765,0.000405614,-8.46582e-05
-0.00412625,-0.0254077,7.00975e-05,-8.46439e-05
-0.004125,-0.0254077,-0.000600936,-8.24145e-05
-0.00412375,-0.0254077,-0.000600936,-8.24145e-05
-0.0041225,-0.0254077,-0.000600936,-8.24145e-05
-0.00412125,-0.0257389,7.00975e-05,-8.57442e-05
-0.00412,-0.0254077,7.00975e-05,-8.46439e-05
-0.00411875,-0.0254077,-0.000600936,-8.24145e-05
-0.0041175,-0.0250765,-0.000265419,-8.24289e-05
-0.00411625,-0.0250765,7.00975e-05,-8.35435e-05
-0.004115,-0.0250765,0.000405614,-8.46582e-05
-0.00411375,-0.0250765,-0.000265419,-8.24289e-05
-0.0041125,-0.0250765,7.00975e-05,-8.35435e-05
-0.00411125,-0.0250765,-0.000265419,-8.24289e-05
-0.00411,-0.0254077,-0.000600936,-8.24145e-05
-0.00410875,-0.0250765,-0.000265419,-8.24289e-05
-0.0041075,-0.0250765,-0.000265419,-8.24289e-05
-0.00410625,-0.0247453,-0.000265419,-8.13286e-05
-0.004105,-0.0250765,-0.000265419,-8.24289e-05
-0.00410375,-0.0250765,-0.000265419,-8.24289e-05
-0.0041025,-0.0247453,-0.000600936,-8.02139e-05
-0.00410125,-0.0250765,7.00975e-05,-8.35435e-05
-0.0041,-0.0250765,-0.000600936,-8.13142e-05
-0.00409875,-0.0250765,7.00975e-05,-8.35435e-05
-0.0040975,-0.0254077,7.00975e-05,-8.46439e-05
-0.00409625,-0.0247453,-0.000265419,-8.13286e-05
-0.004095,-0.0250765,-0.000265419,-8.24289e-05
-0.00409375,-0.0247453,7.00975e-05,-8.24432e-05
-0.0040925,-0.0247453,-0.000265419,-8.13286e-05
-0.00409125,-0.0247453,7.00975e-05,-8.24432e-05
-0.00409,-0.0250765,7.00975e-05,-8.35435e-05
-0.00408875,-0.0247453,7.00975e-05,-8.24432e-05
-0.0040875,-0.0250765,-0.000600936,-8.13142e-05
-0.00408625,-0.0250765,-0.000265419,-8.24289e-05
-0.004085,-0.0250765,-0.000265419,-8.24289e-05
-0.00408375,-0.0244141,-0.000265419,-8.02283e-05
-0.0040825,-0.0247453,7.00975e-05,-8.24432e-05
-0.00408125,-0.0247453,-0.000600936,-8.02139e-05
-0.00408,-0.0247453,-0.000600936,-8.02139e-05
-0.00407875,-0.0250765,7.00975e-05,-8.35435e-05
-0.0040775,-0.0247453,7.00975e-05,-8.24432e-05
-0.00407625,-0.0244141,-0.000600936,-7.91136e-05
-0.004075,-0.0247453,-0.000600936,-8.02139e-05
-0.00407375,-0.0250765,-0.000265419,-8.24289e-05
-0.0040725,-0.0250765,-0.000265419,-8.24289e-05
-0.00407125,-0.0250765,-0.000936452,-8.01995e-05
-0.00407,-0.0247453,-0.000265419,-8.13286e-05
-0.00406875,-0.0247453,-0.000265419,-8.13286e-05
-0.0040675,-0.0247453,7.00975e-05,-8.24432e-05
-0.00406625,-0.0247453,-0.000600936,-8.02139e-05
-0.004065,-0.0250765,-0.000265419,-8.24289e-05
-0.00406375,-0.0254077,-0.000265419,-8.35292e-05
-0.0040625,-0.0247453,7.00975e-05,-8.24432e-05
-0.00406125,-0.0250765,-0.000600936,-8.13142e-05
-0.00406,-0.0250765,-0.000600936,-8.13142e-05
-0.00405875,-0.0250765,7.00975e-05,-8.35435e-05
-0.0040575,-0.0247453,7.00975e-05,-8.24432e-05
-0.00405625,-0.0247453,-0.000600936,-8.02139e-05
-0.004055,-0.0250765,-0.000600936,-8.13142e-05
-0.00405375,-0.0244141,-0.000265419,-8.02283e-05
-0.0040525,-0.0250765,-0.000265419,-8.24289e-05
-0.00405125,-0.0250765,7.00975e-05,-8.35435e-05
-0.00405,-0.0247453,-0.000265419,-8.13286e-05
-0.00404875,-0.0247453,-0.000265419,-8.13286e-05
-0.0040475,-0.0247453,-0.000265419,-8.13286e-05
-0.00404625,-0.0244141,-0.000600936,-7.91136e-05
-0.004045,-0.0250765,-0.000265419,-8.24289e-05
-0.00404375,-0.0250765,-0.000265419,-8.24289e-05
-0.0040425,-0.0244141,-0.000600936,-7.91136e-05
-0.00404125,-0.0247453,-0.000600936,-8.02139e-05
-0.00404,-0.0247453,-0.000265419,-8.13286e-05
-0.00403875,-0.0247453,-0.000265419,-8.13286e-05
-0.0040375,-0.0244141,-0.000936452,-7.79989e-05
-0.00403625,-0.0247453,-0.000936452,-7.90992e-05
-0.004035,-0.0244141,-0.000265419,-8.02283e-05
-0.00403375,-0.0247453,-0.000265419,-8.13286e-05
-0.0040325,-0.0244141,7.00975e-05,-8.13429e-05
-0.00403125,-0.0247453,-0.000265419,-8.13286e-05
-0.00403,-0.0250765,-0.000600936,-8.13142e-05
-0.00402875,-0.0250765,-0.000600936,-8.13142e-05
-0.0040275,-0.0250765,-0.000265419,-8.24289e-05
-0.00402625,-0.0250765,-0.000265419,-8.24289e-05
-0.004025,-0.0250765,-0.000265419,-8.24289e-05
-0.00402375,-0.0247453,-0.000600936,-8.02139e-05
-0.0040225,-0.0247453,-0.000600936,-8.02139e-05
-0.00402125,-0.0244141,-0.000600936,-7.91136e-05
-0.00402,0.0126795,0.000741131,3.96623e-05
-0.00401875,0.02394,7.00975e-05,7.93021e-05
-0.0040175,0.0232777,-0.000265419,7.82162e-05
-0.00401625,0.0229465,7.00975e-05,7.60012e-05
-0.004015,0.0232777,7.00975e-05,7.71015e-05
-0.00401375,0.0232777,7.00975e-05,7.71015e-05
-0.0040125,0.0226153,7.00975e-05,7.49009e-05
-0.00401125,0.0226153,-0.000265419,7.60156e-05
-0.00401,0.0229465,-0.000936452,7.93452e-05
-0.00400875,0.0222841,-0.000265419,7.49153e-05
-0.0040075,0.0226153,-0.000265419,7.60156e-05
-0.00400625,0.0222841,-0.000265419,7.49153e-05
-0.004005,0.0226153,7.00975e-05,7.49009e-05
