#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A36376
#Date Time: 2019-03-14 15:58:00.707
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2.95 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -500 mV
#Channel 2: Range: 500 mV/div Offset: -500 mV
#Math 2: Function: (C1-C2)/0.00017053

Time (s),Channel 1 (V),Channel 2 (V),Math 2 (Ω)
0.00328625,0.0226153,7.00975e-05,132.206
0.0032875,0.0226153,-0.000265419,134.174
0.00328875,0.0222841,-0.000600936,134.199
0.00329,0.0219529,-0.000265419,130.29
0.00329125,0.0219529,-0.000265419,130.29
0.0032925,0.0219529,-0.000265419,130.29
0.00329375,0.0216217,-0.000265419,128.348
0.003295,0.0222841,-0.000936452,136.167
0.00329625,0.0219529,-0.000265419,130.29
0.0032975,0.0219529,-0.000265419,130.29
0.00329875,0.0222841,7.00975e-05,130.264
0.0033,0.0219529,-0.000265419,130.29
0.00330125,0.0219529,-0.000600936,132.257
0.0033025,0.0219529,7.00975e-05,128.322
0.00330375,0.0219529,-0.000265419,130.29
0.003305,0.0212905,-0.000265419,126.405
0.00330625,0.0216217,-0.000600936,130.315
0.0033075,0.0219529,-0.000265419,130.29
0.00330875,0.0212905,-0.000600936,128.373
0.00331,0.0212905,-0.000600936,128.373
0.00331125,0.0216217,-0.000265419,128.348
0.0033125,0.0212905,-0.000600936,128.373
0.00331375,0.0212905,-0.000600936,128.373
0.003315,0.0212905,-0.000600936,128.373
0.00331625,0.0209593,-0.000265419,124.463
0.0033175,0.0209593,-0.000265419,124.463
0.00331875,0.0209593,-0.000600936,126.431
0.00332,0.0206281,-0.000265419,122.521
0.00332125,0.0212905,-0.000600936,128.373
0.0033225,0.0212905,-0.000600936,128.373
0.00332375,0.0206281,-0.000265419,122.521
0.003325,0.0209593,-0.000600936,126.431
0.00332625,0.0209593,-0.000600936,126.431
0.0033275,0.0206281,-0.000265419,122.521
0.00332875,0.0212905,-0.000600936,128.373
0.00333,0.0206281,-0.000600936,124.489
0.00333125,0.0209593,-0.000265419,124.463
0.0033325,0.0209593,-0.000600936,126.431
0.00333375,0.0209593,-0.000600936,126.431
0.003335,0.0206281,-0.000265419,122.521
0.00333625,0.0202969,-0.000265419,120.579
0.0033375,0.0206281,7.00975e-05,120.554
0.00333875,0.0199657,-0.000265419,118.637
0.00334,0.0202969,0.000405614,116.644
0.00334125,0.0202969,7.00975e-05,118.612
0.0033425,0.0199657,7.00975e-05,116.669
0.00334375,0.0206281,-0.000265419,122.521
0.003345,0.0202969,7.00975e-05,118.612
0.00334625,0.0202969,7.00975e-05,118.612
0.0033475,0.0202969,7.00975e-05,118.612
0.00334875,0.0202969,-0.000265419,120.579
0.00335,0.0199657,7.00975e-05,116.669
0.00335125,0.0196345,7.00975e-05,114.727
0.0033525,0.0196345,-0.000265419,116.695
0.00335375,0.0199657,-0.000600936,120.604
0.003355,0.0193033,-0.000265419,114.753
0.00335625,0.0196345,7.00975e-05,114.727
0.0033575,0.0196345,7.00975e-05,114.727
0.00335875,0.0193033,7.00975e-05,112.785
0.00336,0.0193033,7.00975e-05,112.785
0.00336125,0.0193033,7.00975e-05,112.785
0.0033625,0.0189721,7.00975e-05,110.843
0.00336375,0.0189721,-0.000265419,112.81
0.003365,0.0183098,-0.000600936,110.894
0.00336625,0.0189721,7.00975e-05,110.843
0.0033675,0.0193033,-0.000600936,116.72
0.00336875,0.018641,-0.000265419,110.868
0.00337,0.0183098,-0.000265419,108.926
0.00337125,0.018641,7.00975e-05,108.901
0.0033725,0.0183098,7.00975e-05,106.959
0.00337375,0.0183098,7.00975e-05,106.959
0.003375,0.0183098,-0.000265419,108.926
0.00337625,0.0183098,-0.000265419,108.926
0.0033775,0.0183098,-0.000265419,108.926
0.00337875,0.0156602,-0.000265419,93.3891
0.00338,-0.00884806,-0.00127197,-44.4267
0.00338125,-0.013816,7.00975e-05,-81.4288
0.0033825,-0.0144783,0.000405614,-87.2805
0.00338375,-0.0151407,0.000741131,-93.1323
0.003385,-0.0151407,0.000405614,-91.1648
0.00338625,-0.0161343,0.000741131,-98.9587
0.0033875,-0.0167967,7.00975e-05,-98.908
0.00338875,-0.0174591,0.000405614,-104.76
0.00339,-0.0184527,7.00975e-05,-108.619
0.00339125,-0.0184527,0.000405614,-110.586
0.0033925,-0.019115,-0.000265419,-110.536
0.00339375,-0.0194462,7.00975e-05,-114.445
0.003395,-0.0197774,0.000405614,-118.355
0.00339625,-0.0201086,7.00975e-05,-118.329
0.0033975,-0.020771,7.00975e-05,-122.214
0.00339875,-0.0204398,-0.000265419,-118.304
0.0034,-0.0204398,0.000405614,-122.239
0.00340125,-0.0204398,-0.000265419,-118.304
0.0034025,-0.020771,7.00975e-05,-122.214
0.00340375,-0.0211022,7.00975e-05,-124.156
0.003405,-0.0214334,-0.000265419,-124.13
0.00340625,-0.0217646,-0.000265419,-126.073
0.0034075,-0.0214334,-0.000600936,-122.163
0.00340875,-0.0220958,-0.000936452,-124.08
0.00341,-0.022427,-0.000265419,-129.957
0.00341125,-0.022427,-0.000265419,-129.957
0.0034125,-0.0220958,-0.000265419,-128.015
0.00341375,-0.022427,-0.000265419,-129.957
0.003415,-0.0227582,7.00975e-05,-133.867
0.00341625,-0.022427,0.000405614,-133.892
0.0034175,-0.0227582,7.00975e-05,-133.867
0.00341875,-0.0230894,-0.000265419,-133.841
0.00342,-0.0230894,-0.000600936,-131.874
0.00342125,-0.0230894,-0.000265419,-133.841
0.0034225,-0.0230894,7.00975e-05,-135.809
0.00342375,-0.0230894,-0.000265419,-133.841
0.003425,-0.0230894,7.00975e-05,-135.809
0.00342625,-0.0230894,7.00975e-05,-135.809
0.0034275,-0.0234205,-0.000265419,-135.783
0.00342875,-0.0234205,-0.000265419,-135.783
0.00343,-0.0234205,7.00975e-05,-137.751
0.00343125,-0.0237517,-0.000265419,-137.725
0.0034325,-0.0237517,-0.000600936,-135.758
0.00343375,-0.0237517,7.00975e-05,-139.693
0.003435,-0.0237517,-0.000265419,-137.725
0.00343625,-0.0237517,-0.000265419,-137.725
0.0034375,-0.0240829,-0.000265419,-139.668
0.00343875,-0.0237517,-0.000600936,-135.758
0.00344,-0.0237517,7.00975e-05,-139.693
0.00344125,-0.0237517,-0.000265419,-137.725
0.0034425,-0.0234205,-0.000265419,-135.783
0.00344375,-0.0237517,-0.000265419,-137.725
0.003445,-0.0237517,-0.000265419,-137.725
0.00344625,-0.0237517,-0.000265419,-137.725
0.0034475,-0.0240829,7.00975e-05,-141.635
0.00344875,-0.0240829,-0.000265419,-139.668
0.00345,-0.0240829,-0.000265419,-139.668
0.00345125,-0.0244141,-0.000600936,-139.642
0.0034525,-0.0237517,-0.000265419,-137.725
0.00345375,-0.0240829,7.00975e-05,-141.635
0.003455,-0.0237517,0.000405614,-141.66
0.00345625,-0.0240829,7.00975e-05,-141.635
0.0034575,-0.0237517,-0.000265419,-137.725
0.00345875,-0.0237517,-0.000265419,-137.725
0.00346,-0.0240829,7.00975e-05,-141.635
0.00346125,-0.0240829,-0.000265419,-139.668
0.0034625,-0.0237517,-0.000600936,-135.758
0.00346375,-0.0240829,-0.000600936,-137.7
0.003465,-0.0240829,-0.000600936,-137.7
0.00346625,-0.0240829,-0.000265419,-139.668
0.0034675,-0.0240829,-0.000265419,-139.668
0.00346875,-0.0244141,-0.000265419,-141.61
0.00347,-0.0240829,-0.000600936,-137.7
0.00347125,-0.0234205,-0.000265419,-135.783
0.0034725,-0.0237517,-0.000600936,-135.758
0.00347375,-0.0240829,-0.000265419,-139.668
0.003475,-0.0237517,-0.000265419,-137.725
0.00347625,-0.0237517,-0.000265419,-137.725
0.0034775,-0.0237517,-0.000265419,-137.725
0.00347875,-0.0240829,-0.000936452,-135.733
0.00348,-0.0240829,-0.000265419,-139.668
0.00348125,-0.0240829,-0.000600936,-137.7
0.0034825,-0.0244141,-0.000600936,-139.642
0.00348375,-0.0240829,-0.000936452,-135.733
0.003485,-0.0240829,-0.000600936,-137.7
0.00348625,-0.0240829,-0.000600936,-137.7
0.0034875,-0.0240829,-0.000600936,-137.7
0.00348875,-0.0237517,-0.000265419,-137.725
0.00349,-0.0237517,-0.000600936,-135.758
0.00349125,-0.0234205,-0.000265419,-135.783
0.0034925,-0.0230894,-0.000265419,-133.841
0.00349375,-0.0234205,7.00975e-05,-137.751
0.003495,-0.0240829,-0.000265419,-139.668
0.00349625,-0.0237517,-0.000600936,-135.758
0.0034975,-0.0230894,-0.000600936,-131.874
0.00349875,-0.0237517,-0.000265419,-137.725
0.0035,-0.0237517,-0.000265419,-137.725
0.00350125,-0.0230894,-0.000265419,-133.841
0.0035025,-0.0227582,7.00975e-05,-133.867
0.00350375,-0.0230894,-0.000265419,-133.841
0.003505,-0.0230894,-0.000265419,-133.841
0.00350625,-0.0227582,-0.000600936,-129.932
0.0035075,-0.0227582,-0.000600936,-129.932
0.00350875,-0.0227582,-0.00127197,-125.997
0.00351,-0.0227582,-0.000600936,-129.932
0.00351125,-0.0227582,-0.000600936,-129.932
0.0035125,-0.022427,-0.000265419,-129.957
0.00351375,-0.0227582,-0.000265419,-131.899
0.003515,-0.0227582,-0.000265419,-131.899
0.00351625,-0.0227582,-0.000265419,-131.899
0.0035175,-0.0227582,-0.000265419,-131.899
0.00351875,-0.0220958,0.000405614,-131.95
0.00352,-0.022427,-0.000265419,-129.957
0.00352125,-0.0237517,-0.000600936,-135.758
0.0035225,-0.0240829,-0.000600936,-137.7
0.00352375,-0.0244141,-0.000600936,-139.642
0.003525,-0.0244141,-0.000265419,-141.61
0.00352625,-0.0237517,-0.000265419,-137.725
0.0035275,-0.0244141,-0.000600936,-139.642
0.00352875,-0.0244141,-0.000265419,-141.61
0.00353,-0.0247453,-0.000600936,-141.584
0.00353125,-0.0240829,-0.000265419,-139.668
0.0035325,-0.0240829,-0.000265419,-139.668
0.00353375,-0.0240829,-0.000265419,-139.668
0.003535,-0.0247453,-0.000265419,-143.552
0.00353625,-0.0247453,-0.000600936,-141.584
0.0035375,-0.0244141,-0.000265419,-141.61
0.00353875,-0.019115,-0.000265419,-110.536
0.00354,0.00373727,0.000741131,17.5696
0.00354125,0.00903636,0.000741131,48.6438
0.0035425,0.0106923,0.000741131,58.3545
0.00354375,0.0123483,7.00975e-05,72.0002
0.003545,0.0130107,7.00975e-05,75.8845
0.00354625,0.0133419,-0.000265419,79.7941
0.0035475,0.0140043,7.00975e-05,81.7109
0.00354875,0.0146666,-0.000265419,87.5626
0.00355,0.0146666,7.00975e-05,85.5952
0.00355125,0.0159914,7.00975e-05,93.3637
0.0035525,0.0163226,-0.000265419,97.2733
0.00355375,0.0166538,-0.000600936,101.183
0.003555,0.0166538,-0.000265419,99.2155
0.00355625,0.0173162,-0.000265419,103.1
0.0035575,0.0176474,7.00975e-05,103.074
0.00355875,0.0176474,-0.000600936,107.009
0.00356,0.0179786,-0.000936452,110.919
0.00356125,0.0183098,-0.000265419,108.926
0.0035625,0.018641,-0.000265419,110.868
0.00356375,0.0193033,7.00975e-05,112.785
0.003565,0.018641,-0.000600936,112.836
0.00356625,0.0196345,-0.000265419,116.695
0.0035675,0.0199657,-0.000265419,118.637
0.00356875,0.0199657,-0.000265419,118.637
0.00357,0.0202969,7.00975e-05,118.612
0.00357125,0.0206281,-0.000265419,122.521
0.0035725,0.0206281,-0.000265419,122.521
0.00357375,0.0209593,7.00975e-05,122.496
0.003575,0.0219529,-0.000265419,130.29
0.00357625,0.0216217,-0.000265419,128.348
0.0035775,0.0212905,-0.000600936,128.373
0.00357875,0.0216217,-0.000600936,130.315
0.00358,0.0219529,7.00975e-05,128.322
0.00358125,0.0226153,7.00975e-05,132.206
0.0035825,0.0222841,-0.000265419,132.232
0.00358375,0.0226153,7.00975e-05,132.206
0.003585,0.0232777,-0.000265419,138.058
0.00358625,0.0232777,7.00975e-05,136.091
0.0035875,0.0229465,-0.000265419,136.116
0.00358875,0.0232777,7.00975e-05,136.091
0.00359,0.0236088,-0.000265419,140
0.00359125,0.02394,-0.000265419,141.943
0.0035925,0.0236088,-0.000600936,141.968
0.00359375,0.0236088,-0.000600936,141.968
0.003595,0.0232777,-0.000600936,140.026
0.00359625,0.02394,7.00975e-05,139.975
0.0035975,0.0246024,7.00975e-05,143.859
0.00359875,0.0246024,-0.000600936,147.794
0.0036,0.0226153,-0.000936452,138.109
0.00360125,0.0222841,-0.000265419,132.232
0.0036025,0.0226153,-0.000265419,134.174
0.00360375,0.0222841,-0.000265419,132.232
0.003605,0.0222841,-0.000265419,132.232
0.00360625,0.0226153,7.00975e-05,132.206
0.0036075,0.0229465,7.00975e-05,134.149
0.00360875,0.0226153,-0.000265419,134.174
0.00361,0.0222841,-0.000265419,132.232
0.00361125,0.0222841,-0.000265419,132.232
0.0036125,0.0229465,-0.000265419,136.116
0.00361375,0.0222841,-0.000600936,134.199
0.003615,0.0222841,-0.000265419,132.232
0.00361625,0.0222841,7.00975e-05,130.264
0.0036175,0.0226153,-0.000600936,136.141
0.00361875,0.0222841,-0.000265419,132.232
0.00362,0.0222841,7.00975e-05,130.264
0.00362125,0.0226153,7.00975e-05,132.206
0.0036225,0.0222841,-0.000600936,134.199
0.00362375,0.0222841,7.00975e-05,130.264
0.003625,0.0222841,0.000405614,128.297
0.00362625,0.0222841,7.00975e-05,130.264
0.0036275,0.0222841,7.00975e-05,130.264
0.00362875,0.0219529,-0.000265419,130.29
0.00363,0.0216217,-0.000265419,128.348
0.00363125,0.0219529,-0.000265419,130.29
0.0036325,0.0219529,-0.000600936,132.257
0.00363375,0.0219529,7.00975e-05,128.322
0.003635,0.0219529,7.00975e-05,128.322
0.00363625,0.0219529,7.00975e-05,128.322
0.0036375,0.0219529,7.00975e-05,128.322
0.00363875,0.0216217,7.00975e-05,126.38
0.00364,0.0212905,-0.000600936,128.373
0.00364125,0.0219529,-0.000600936,132.257
0.0036425,0.0212905,-0.000265419,126.405
0.00364375,0.0209593,-0.000265419,124.463
0.003645,0.0206281,-0.000265419,122.521
0.00364625,0.0212905,-0.000600936,128.373
0.0036475,0.0209593,-0.000265419,124.463
0.00364875,0.0209593,-0.000265419,124.463
0.00365,0.0206281,-0.000265419,122.521
0.00365125,0.0209593,-0.000265419,124.463
0.0036525,0.0209593,-0.000265419,124.463
0.00365375,0.0206281,-0.000265419,122.521
0.003655,0.0202969,-0.000600936,122.546
0.00365625,0.0206281,-0.000600936,124.489
0.0036575,0.0206281,-0.000265419,122.521
0.00365875,0.0202969,-0.000265419,120.579
0.00366,0.0202969,7.00975e-05,118.612
0.00366125,0.0206281,-0.000600936,124.489
0.0036625,0.0199657,7.00975e-05,116.669
0.00366375,0.0199657,-0.000265419,118.637
0.003665,0.0202969,-0.000600936,122.546
0.00366625,0.0202969,-0.000265419,120.579
0.0036675,0.0199657,-0.000265419,118.637
0.00366875,0.0196345,7.00975e-05,114.727
0.00367,0.0196345,7.00975e-05,114.727
0.00367125,0.0199657,7.00975e-05,116.669
0.0036725,0.0199657,-0.000600936,120.604
0.00367375,0.0199657,-0.000265419,118.637
0.003675,0.0199657,7.00975e-05,116.669
0.00367625,0.0199657,7.00975e-05,116.669
0.0036775,0.0196345,7.00975e-05,114.727
0.00367875,0.0196345,7.00975e-05,114.727
0.00368,0.0193033,7.00975e-05,112.785
0.00368125,0.0189721,7.00975e-05,110.843
0.0036825,0.0193033,7.00975e-05,112.785
0.00368375,0.0189721,-0.000265419,112.81
0.003685,0.0189721,-0.000265419,112.81
0.00368625,0.018641,-0.000265419,110.868
0.0036875,0.018641,0.000405614,106.933
0.00368875,0.018641,7.00975e-05,108.901
0.00369,0.018641,7.00975e-05,108.901
0.00369125,0.018641,7.00975e-05,108.901
0.0036925,0.0183098,-0.000265419,108.926
0.00369375,0.018641,-0.000600936,112.836
0.003695,0.0176474,7.00975e-05,103.074
0.00369625,0.0183098,-0.000265419,108.926
0.0036975,0.0183098,-0.000600936,110.894
0.00369875,0.00804278,-0.000600936,50.6874
0.0037,-0.0114976,-0.000936452,-61.9313
0.00370125,-0.013816,7.00975e-05,-81.4288
0.0037025,-0.0144783,7.00975e-05,-85.3131
0.00370375,-0.0151407,-0.000265419,-87.2298
0.003705,-0.0158031,7.00975e-05,-93.0816
0.00370625,-0.0167967,7.00975e-05,-98.908
0.0037075,-0.0167967,0.000405614,-100.876
0.00370875,-0.0174591,7.00975e-05,-102.792
0.00371,-0.0181215,0.000405614,-108.644
0.00371125,-0.0184527,7.00975e-05,-108.619
0.0037125,-0.0187838,-0.000936452,-104.658
0.00371375,-0.0197774,-0.000600936,-112.452
0.003715,-0.0197774,-0.000265419,-114.42
0.00371625,-0.0197774,-0.000265419,-114.42
0.0037175,-0.0204398,-0.000265419,-118.304
0.00371875,-0.0211022,-0.000600936,-120.221
0.00372,-0.020771,-0.000265419,-120.246
0.00372125,-0.020771,7.00975e-05,-122.214
0.0037225,-0.0214334,-0.000265419,-124.13
0.00372375,-0.0220958,-0.000600936,-126.047
0.003725,-0.0211022,-0.000265419,-122.188
0.00372625,-0.0217646,-0.000265419,-126.073
0.0037275,-0.0217646,-0.000265419,-126.073
0.00372875,-0.0220958,-0.000600936,-126.047
0.00373,-0.0220958,-0.000600936,-126.047
0.00373125,-0.022427,7.00975e-05,-131.924
0.0037325,-0.022427,-0.000265419,-129.957
0.00373375,-0.0227582,-0.000265419,-131.899
0.003735,-0.0227582,-0.000265419,-131.899
0.00373625,-0.022427,-0.000265419,-129.957
0.0037375,-0.0227582,-0.000265419,-131.899
0.00373875,-0.0227582,-0.000265419,-131.899
0.00374,-0.0227582,7.00975e-05,-133.867
0.00374125,-0.0230894,-0.000936452,-129.906
0.0037425,-0.0230894,-0.000265419,-133.841
0.00374375,-0.0230894,7.00975e-05,-135.809
0.003745,-0.0227582,7.00975e-05,-133.867
0.00374625,-0.0230894,7.00975e-05,-135.809
0.0037475,-0.0234205,7.00975e-05,-137.751
0.00374875,-0.0237517,-0.000265419,-137.725
0.00375,-0.0234205,7.00975e-05,-137.751
0.00375125,-0.0234205,-0.000265419,-135.783
0.0037525,-0.0234205,-0.000265419,-135.783
0.00375375,-0.0237517,-0.000265419,-137.725
0.003755,-0.0237517,-0.000265419,-137.725
0.00375625,-0.0237517,-0.000265419,-137.725
0.0037575,-0.0237517,-0.000265419,-137.725
0.00375875,-0.0237517,-0.000265419,-137.725
0.00376,-0.0240829,7.00975e-05,-141.635
0.00376125,-0.0237517,-0.000600936,-135.758
0.0037625,-0.0234205,-0.000265419,-135.783
0.00376375,-0.0237517,-0.000600936,-135.758
0.003765,-0.0237517,-0.000265419,-137.725
0.00376625,-0.0237517,-0.000265419,-137.725
0.0037675,-0.0240829,7.00975e-05,-141.635
0.00376875,-0.0237517,7.00975e-05,-139.693
0.00377,-0.0240829,7.00975e-05,-141.635
0.00377125,-0.0237517,7.00975e-05,-139.693
0.0037725,-0.0240829,7.00975e-05,-141.635
0.00377375,-0.0240829,7.00975e-05,-141.635
0.003775,-0.0240829,7.00975e-05,-141.635
0.00377625,-0.0237517,-0.000265419,-137.725
0.0037775,-0.0234205,-0.000265419,-135.783
0.00377875,-0.0234205,0.000405614,-139.718
0.00378,-0.0234205,0.000741131,-141.686
0.00378125,-0.0234205,7.00975e-05,-137.751
0.0037825,-0.0237517,7.00975e-05,-139.693
0.00378375,-0.0234205,-0.000265419,-135.783
0.003785,-0.0230894,7.00975e-05,-135.809
0.00378625,-0.0230894,7.00975e-05,-135.809
0.0037875,-0.0234205,7.00975e-05,-137.751
0.00378875,-0.0240829,-0.000265419,-139.668
0.00379,-0.0234205,7.00975e-05,-137.751
0.00379125,-0.0234205,7.00975e-05,-137.751
0.0037925,-0.0237517,7.00975e-05,-139.693
0.00379375,-0.0237517,7.00975e-05,-139.693
0.003795,-0.0230894,0.000405614,-137.776
0.00379625,-0.0234205,0.000405614,-139.718
0.0037975,-0.0230894,-0.000265419,-133.841
0.00379875,-0.0230894,-0.000600936,-131.874
0.0038,-0.0227582,7.00975e-05,-133.867
0.00380125,-0.0230894,7.00975e-05,-135.809
0.0038025,-0.0234205,0.000741131,-141.686
0.00380375,-0.0227582,0.000405614,-135.834
0.003805,-0.0230894,-0.000265419,-133.841
0.00380625,-0.0230894,7.00975e-05,-135.809
0.0038075,-0.0227582,-0.000265419,-131.899
0.00380875,-0.0227582,0.000405614,-135.834
0.00381,-0.0230894,7.00975e-05,-135.809
0.00381125,-0.0230894,7.00975e-05,-135.809
0.0038125,-0.0227582,7.00975e-05,-133.867
0.00381375,-0.022427,0.000405614,-133.892
0.003815,-0.0227582,7.00975e-05,-133.867
0.00381625,-0.022427,7.00975e-05,-131.924
0.0038175,-0.022427,7.00975e-05,-131.924
0.00381875,-0.0227582,7.00975e-05,-133.867
0.00382,-0.022427,7.00975e-05,-131.924
0.00382125,-0.022427,0.000405614,-133.892
0.0038225,-0.022427,-0.000265419,-129.957
0.00382375,-0.022427,7.00975e-05,-131.924
0.003825,-0.022427,-0.000265419,-129.957
0.00382625,-0.022427,-0.000265419,-129.957
0.0038275,-0.022427,7.00975e-05,-131.924
0.00382875,-0.022427,-0.000600936,-127.989
0.00383,-0.0227582,-0.000265419,-131.899
0.00383125,-0.022427,7.00975e-05,-131.924
0.0038325,-0.0220958,7.00975e-05,-129.982
0.00383375,-0.022427,7.00975e-05,-131.924
0.003835,-0.022427,7.00975e-05,-131.924
0.00383625,-0.022427,7.00975e-05,-131.924
0.0038375,-0.022427,-0.000265419,-129.957
0.00383875,-0.022427,-0.000600936,-127.989
0.00384,-0.0234205,-0.000936452,-131.848
0.00384125,-0.0244141,-0.000600936,-139.642
0.0038425,-0.0244141,-0.000265419,-141.61
0.00384375,-0.0244141,-0.000600936,-139.642
0.003845,-0.0244141,-0.000265419,-141.61
0.00384625,-0.0244141,-0.000936452,-137.675
0.0038475,-0.0240829,-0.000600936,-137.7
0.00384875,-0.0240829,-0.000265419,-139.668
0.00385,-0.0240829,-0.000265419,-139.668
0.00385125,-0.0244141,-0.000600936,-139.642
0.0038525,-0.0237517,-0.000265419,-137.725
0.00385375,-0.0244141,-0.000265419,-141.61
0.003855,-0.0244141,-0.000600936,-139.642
0.00385625,-0.0247453,-0.000265419,-143.552
0.0038575,-0.0244141,-0.000936452,-137.675
0.00385875,-0.0101728,-0.000265419,-58.0978
0.00386,0.00738039,0.000405614,40.9006
0.00386125,0.00969875,0.000405614,54.4956
0.0038625,0.0116859,7.00975e-05,68.1159
0.00386375,0.0123483,-0.000600936,75.9352
0.003865,0.0133419,-0.000600936,81.7616
0.00386625,0.0143354,-0.000265419,85.6205
0.0038675,0.0146666,-0.000265419,87.5626
0.00386875,0.0146666,-0.000600936,89.5301
0.00387,0.0156602,-0.000600936,95.3566
0.00387125,0.0163226,-0.000265419,97.2733
0.0038725,0.0163226,-0.000600936,99.2408
0.00387375,0.0163226,-0.000600936,99.2408
0.003875,0.016985,-0.000265419,101.158
0.00387625,0.0179786,-0.000265419,106.984
0.0038775,0.0183098,7.00975e-05,106.959
0.00387875,0.0179786,-0.000265419,106.984
0.00388,0.018641,-0.000265419,110.868
0.00388125,0.018641,-0.000265419,110.868
0.0038825,0.0193033,-0.000265419,114.753
0.00388375,0.0196345,-0.000600936,118.662
0.003885,0.0199657,-0.000265419,118.637
0.00388625,0.0199657,-0.000265419,118.637
0.0038875,0.0202969,-0.000265419,120.579
0.00388875,0.0206281,-0.000600936,124.489
0.00389,0.0206281,-0.000265419,122.521
0.00389125,0.0206281,7.00975e-05,120.554
0.0038925,0.0209593,-0.000265419,124.463
0.00389375,0.0209593,-0.000600936,126.431
0.003895,0.0216217,-0.000265419,128.348
0.00389625,0.0212905,7.00975e-05,124.438
0.0038975,0.0219529,0.000405614,126.355
0.00389875,0.0216217,7.00975e-05,126.38
0.0039,0.0219529,7.00975e-05,128.322
0.00390125,0.0222841,-0.000265419,132.232
0.0039025,0.0226153,-0.000600936,136.141
0.00390375,0.0229465,-0.000265419,136.116
0.003905,0.0232777,0.000405614,134.123
0.00390625,0.0229465,7.00975e-05,134.149
0.0039075,0.0229465,-0.000265419,136.116
0.00390875,0.0229465,-0.000265419,136.116
0.00391,0.0236088,-0.000265419,140
0.00391125,0.02394,-0.000265419,141.943
0.0039125,0.0242712,7.00975e-05,141.917
0.00391375,0.02394,7.00975e-05,139.975
0.003915,0.02394,7.00975e-05,139.975
0.00391625,0.02394,-0.000265419,141.943
0.0039175,0.0242712,7.00975e-05,141.917
0.00391875,0.0229465,-0.000936452,140.051
0.00392,0.0219529,-0.000936452,134.225
0.00392125,0.0216217,-0.00127197,134.25
0.0039225,0.0216217,-0.000936452,132.283
0.00392375,0.0219529,-0.000936452,134.225
0.003925,0.0222841,-0.000600936,134.199
0.00392625,0.0226153,-0.000936452,138.109
0.0039275,0.0222841,-0.000265419,132.232
0.00392875,0.0222841,-0.000600936,134.199
0.00393,0.0222841,-0.000600936,134.199
0.00393125,0.0219529,-0.000265419,130.29
0.0039325,0.0219529,-0.000600936,132.257
0.00393375,0.0212905,-0.000265419,126.405
0.003935,0.0216217,-0.000600936,130.315
0.00393625,0.0219529,-0.000265419,130.29
0.0039375,0.0216217,7.00975e-05,126.38
0.00393875,0.0219529,-0.000265419,130.29
0.00394,0.0222841,-0.000600936,134.199
0.00394125,0.0222841,-0.000600936,134.199
0.0039425,0.0219529,-0.000265419,130.29
0.00394375,0.0216217,-0.000265419,128.348
0.003945,0.0216217,7.00975e-05,126.38
0.00394625,0.0219529,7.00975e-05,128.322
0.0039475,0.0219529,7.00975e-05,128.322
0.00394875,0.0212905,-0.000265419,126.405
0.00395,0.0219529,-0.000600936,132.257
0.00395125,0.0219529,-0.000265419,130.29
0.0039525,0.0219529,-0.000600936,132.257
0.00395375,0.0216217,-0.000265419,128.348
0.003955,0.0212905,7.00975e-05,124.438
0.00395625,0.0216217,7.00975e-05,126.38
0.0039575,0.0216217,-0.000600936,130.315
0.00395875,0.0219529,-0.000600936,132.257
0.00396,0.0216217,-0.000265419,128.348
0.00396125,0.0212905,-0.000265419,126.405
0.0039625,0.0212905,-0.000600936,128.373
0.00396375,0.0209593,-0.000265419,124.463
0.003965,0.0212905,7.00975e-05,124.438
0.00396625,0.0212905,-0.000600936,128.373
0.0039675,0.0212905,-0.000265419,126.405
0.00396875,0.0212905,-0.000600936,128.373
0.00397,0.0212905,7.00975e-05,124.438
0.00397125,0.0209593,-0.000265419,124.463
0.0039725,0.0209593,-0.000265419,124.463
0.00397375,0.0206281,-0.000265419,122.521
0.003975,0.0206281,-0.000265419,122.521
0.00397625,0.0206281,-0.000265419,122.521
0.0039775,0.0206281,-0.000265419,122.521
0.00397875,0.0206281,-0.000600936,124.489
0.00398,0.0206281,7.00975e-05,120.554
0.00398125,0.0202969,-0.000265419,120.579
0.0039825,0.0202969,-0.000265419,120.579
0.00398375,0.0199657,-0.000600936,120.604
0.003985,0.0199657,-0.000265419,118.637
0.00398625,0.0199657,7.00975e-05,116.669
0.0039875,0.0202969,-0.000265419,120.579
0.00398875,0.0199657,-0.000265419,118.637
0.00399,0.0196345,7.00975e-05,114.727
0.00399125,0.0196345,-0.000265419,116.695
0.0039925,0.0196345,-0.000600936,118.662
0.00399375,0.0199657,-0.000265419,118.637
0.003995,0.0196345,-0.000265419,116.695
0.00399625,0.0193033,-0.000265419,114.753
0.0039975,0.0196345,-0.000265419,116.695
0.00399875,0.0193033,-0.000265419,114.753
0.004,0.0196345,7.00975e-05,114.727
0.00400125,0.0196345,-0.000265419,116.695
0.0040025,0.018641,7.00975e-05,108.901
0.00400375,0.018641,-0.000265419,110.868
0.004005,0.0189721,-0.000600936,114.778
