#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A36376
#Date Time: 2019-03-14 16:46:10.204
#Sample rate: 800Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -2 V
#Channel 2: Range: 1 V/div Offset: -2 V
#Our λ: Function: C1/5*(1.36-0.65)+0.65
#Their λ: Function: C2/5*(1.36-0.68)+0.68
#Difference λ: Function: M2 -M1 

Time (s),Channel 1 (V),Channel 2 (V),Our λ (λ),Their λ (λ),Difference λ (λ)
3.88375,1.88697,2.02769,0.91795,0.955765,0.037815
3.885,1.89061,2.02769,0.918467,0.955765,0.0372986
3.88625,1.88697,2.02769,0.91795,0.955765,0.037815
3.8875,1.88697,2.02769,0.91795,0.955765,0.037815
3.88875,1.88697,2.02769,0.91795,0.955765,0.037815
3.89,1.88697,2.02769,0.91795,0.955765,0.037815
3.89125,1.88697,2.02769,0.91795,0.955765,0.037815
3.8925,1.87606,2.02769,0.916401,0.955765,0.0393641
3.89375,1.87243,2.024,0.915885,0.955264,0.039379
3.895,1.87606,2.02769,0.916401,0.955765,0.0393641
3.89625,1.87606,2.02769,0.916401,0.955765,0.0393641
3.8975,1.87606,2.02769,0.916401,0.955765,0.0393641
3.89875,1.87606,2.02769,0.916401,0.955765,0.0393641
3.9,1.87243,2.02769,0.915885,0.955765,0.0398805
3.90125,1.87606,2.02769,0.916401,0.955765,0.0393641
3.9025,1.87243,2.02769,0.915885,0.955765,0.0398805
3.90375,1.86879,2.02769,0.915368,0.955765,0.0403968
3.905,1.86879,2.02769,0.915368,0.955765,0.0403968
3.90625,1.86879,2.02769,0.915368,0.955765,0.0403968
3.9075,1.86516,2.02769,0.914852,0.955765,0.0409132
3.90875,1.86516,2.02769,0.914852,0.955765,0.0409132
3.91,1.86516,2.02769,0.914852,0.955765,0.0409132
3.91125,1.86516,2.02769,0.914852,0.955765,0.0409132
3.9125,1.86516,2.02769,0.914852,0.955765,0.0409132
3.91375,1.86516,2.02769,0.914852,0.955765,0.0409132
3.915,1.86516,2.02769,0.914852,0.955765,0.0409132
3.91625,1.86879,2.02769,0.915368,0.955765,0.0403968
3.9175,1.86879,2.02769,0.915368,0.955765,0.0403968
3.91875,1.86879,2.02769,0.915368,0.955765,0.0403968
3.92,1.86879,2.02769,0.915368,0.955765,0.0403968
3.92125,1.86879,2.01662,0.915368,0.954261,0.0388926
3.9225,1.86516,1.91708,0.914852,0.940723,0.0258706
3.92375,1.86516,1.86915,0.914852,0.934204,0.0193522
3.925,1.86516,1.85809,0.914852,0.9327,0.0178479
3.92625,1.86516,1.8544,0.914852,0.932199,0.0173465
3.9275,1.86516,1.85071,0.914852,0.931697,0.0168451
3.92875,1.86516,1.85071,0.914852,0.931697,0.0168451
3.93,1.86516,1.85071,0.914852,0.931697,0.0168451
3.93125,1.86516,1.8544,0.914852,0.932199,0.0173465
3.9325,1.86516,1.85071,0.914852,0.931697,0.0168451
3.93375,1.86516,1.8544,0.914852,0.932199,0.0173465
3.935,1.86516,1.85071,0.914852,0.931697,0.0168451
3.93625,1.86516,1.8544,0.914852,0.932199,0.0173465
3.9375,1.86516,1.85071,0.914852,0.931697,0.0168451
3.93875,1.86516,1.85071,0.914852,0.931697,0.0168451
3.94,1.86516,1.85071,0.914852,0.931697,0.0168451
3.94125,1.86516,1.85071,0.914852,0.931697,0.0168451
3.9425,1.86516,1.8544,0.914852,0.932199,0.0173465
3.94375,1.86516,1.85071,0.914852,0.931697,0.0168451
3.945,1.86516,1.8544,0.914852,0.932199,0.0173465
3.94625,1.86516,1.85071,0.914852,0.931697,0.0168451
3.9475,1.87606,1.8544,0.916401,0.932199,0.0157974
3.94875,1.89425,1.85071,0.918983,0.931697,0.0127141
3.95,1.89425,1.85071,0.918983,0.931697,0.0127141
3.95125,1.89425,1.85071,0.918983,0.931697,0.0127141
3.9525,1.89425,1.85071,0.918983,0.931697,0.0127141
3.95375,1.89425,1.85071,0.918983,0.931697,0.0127141
3.955,1.89425,1.85071,0.918983,0.931697,0.0127141
3.95625,1.89425,1.8544,0.918983,0.932199,0.0132156
3.9575,1.89425,1.85071,0.918983,0.931697,0.0127141
3.95875,1.91606,1.8544,0.922081,0.932199,0.0101174
3.96,1.93061,1.85071,0.924147,0.931697,0.00755047
3.96125,1.93061,1.85071,0.924147,0.931697,0.00755047
3.9625,1.93061,1.8544,0.924147,0.932199,0.00805189
3.96375,1.93061,1.85071,0.924147,0.931697,0.00755047
3.965,1.93061,1.8544,0.924147,0.932199,0.00805189
3.96625,1.93061,1.85071,0.924147,0.931697,0.00755047
3.9675,1.93061,1.8544,0.924147,0.932199,0.00805189
3.96875,1.93061,1.85071,0.924147,0.931697,0.00755047
3.97,1.94879,1.8544,0.926728,0.932199,0.00547006
3.97125,1.95243,1.85071,0.927245,0.931697,0.00445227
3.9725,1.95243,1.8544,0.927245,0.932199,0.00495369
3.97375,1.95243,1.85071,0.927245,0.931697,0.00445227
3.975,1.95243,1.85071,0.927245,0.931697,0.00445227
3.97625,1.95243,1.85071,0.927245,0.931697,0.00445227
3.9775,1.95243,1.85071,0.927245,0.931697,0.00445227
3.97875,1.95243,1.8544,0.927245,0.932199,0.00495369
3.98,1.9597,1.85071,0.928278,0.931697,0.00341954
3.98125,2.00697,1.8544,0.93499,0.932199,-0.00279181
3.9825,2.00697,1.85071,0.93499,0.931697,-0.00329323
3.98375,2.00697,1.85071,0.93499,0.931697,-0.00329323
3.985,2.00697,1.85071,0.93499,0.931697,-0.00329323
3.98625,2.00697,1.85071,0.93499,0.931697,-0.00329323
3.9875,2.00697,1.85071,0.93499,0.931697,-0.00329323
3.98875,2.00697,1.85071,0.93499,0.931697,-0.00329323
3.99,2.00697,1.8544,0.93499,0.932199,-0.00279181
3.99125,2.03607,1.85071,0.939121,0.931697,-0.00742416
3.9925,2.09061,1.8544,0.946867,0.932199,-0.0146682
3.99375,2.09425,1.85071,0.947383,0.931697,-0.015686
3.995,2.09061,1.85071,0.946867,0.931697,-0.0151697
3.99625,2.09061,1.85071,0.946867,0.931697,-0.0151697
3.9975,2.09061,1.85071,0.946867,0.931697,-0.0151697
3.99875,2.09061,1.85071,0.946867,0.931697,-0.0151697
4,2.09061,1.85071,0.946867,0.931697,-0.0151697
4.00125,2.09061,1.85071,0.946867,0.931697,-0.0151697
4.0025,2.11243,1.85071,0.949965,0.931697,-0.0182679
4.00375,2.12697,1.8544,0.95203,0.932199,-0.0198319
4.005,2.12697,1.85071,0.95203,0.931697,-0.0203333
4.00625,2.12697,1.8544,0.95203,0.932199,-0.0198319
4.0075,2.12697,1.85071,0.95203,0.931697,-0.0203333
4.00875,2.12697,1.85071,0.95203,0.931697,-0.0203333
4.01,2.12697,1.85071,0.95203,0.931697,-0.0203333
4.01125,2.12697,1.85071,0.95203,0.931697,-0.0203333
4.0125,2.12697,1.85071,0.95203,0.931697,-0.0203333
4.01375,2.15607,1.85071,0.956161,0.931697,-0.0244643
4.015,2.16334,1.8544,0.957194,0.932199,-0.0249956
4.01625,2.16334,1.85071,0.957194,0.931697,-0.025497
4.0175,2.16334,1.8544,0.957194,0.932199,-0.0249956
4.01875,2.16334,1.85071,0.957194,0.931697,-0.025497
4.02,2.16334,1.85071,0.957194,0.931697,-0.025497
4.02125,2.16334,1.85071,0.957194,0.931697,-0.025497
4.0225,2.16334,1.85071,0.957194,0.931697,-0.025497
4.02375,2.17061,1.85071,0.958227,0.931697,-0.0265297
4.025,2.23243,1.85071,0.967005,0.931697,-0.035308
4.02625,2.23243,1.85071,0.967005,0.931697,-0.035308
4.0275,2.23243,1.85071,0.967005,0.931697,-0.035308
4.02875,2.23243,1.85071,0.967005,0.931697,-0.035308
4.03,2.23243,1.85071,0.967005,0.931697,-0.035308
4.03125,2.23243,1.85071,0.967005,0.931697,-0.035308
4.0325,2.23243,1.85071,0.967005,0.931697,-0.035308
4.03375,2.23243,1.85071,0.967005,0.931697,-0.035308
4.035,2.2397,1.85071,0.968038,0.931697,-0.0363407
4.03625,2.25425,1.85071,0.970103,0.931697,-0.0384062
4.0375,2.25425,1.85071,0.970103,0.931697,-0.0384062
4.03875,2.25425,1.85071,0.970103,0.931697,-0.0384062
4.04,2.25425,1.8544,0.970103,0.932199,-0.0379048
4.04125,2.25425,1.85071,0.970103,0.931697,-0.0384062
4.0425,2.25425,1.86546,0.970103,0.933703,-0.0364005
4.04375,2.25425,1.99082,0.970103,0.950751,-0.0193522
4.045,2.25425,2.04612,0.970103,0.958272,-0.011831
4.04625,2.25788,2.06087,0.97062,0.960278,-0.0103417
4.0475,2.26152,2.06455,0.971136,0.960779,-0.0103566
4.04875,2.26152,2.06824,0.971136,0.961281,-0.00985518
4.05,2.26152,2.06455,0.971136,0.960779,-0.0103566
4.05125,2.26152,2.06824,0.971136,0.961281,-0.00985518
4.0525,2.26152,2.06455,0.971136,0.960779,-0.0103566
4.05375,2.26152,2.06824,0.971136,0.961281,-0.00985518
4.055,2.26152,2.06824,0.971136,0.961281,-0.00985518
4.05625,2.26152,2.06824,0.971136,0.961281,-0.00985518
4.0575,2.28334,2.06824,0.974234,0.961281,-0.0129534
4.05875,2.29061,2.06824,0.975267,0.961281,-0.0139861
4.06,2.29061,2.06824,0.975267,0.961281,-0.0139861
4.06125,2.29061,2.06455,0.975267,0.960779,-0.0144875
4.0625,2.29061,2.06824,0.975267,0.961281,-0.0139861
4.06375,2.29061,2.06455,0.975267,0.960779,-0.0144875
4.065,2.29061,2.06824,0.975267,0.961281,-0.0139861
4.06625,2.29061,2.06824,0.975267,0.961281,-0.0139861
4.0675,2.29425,2.06824,0.975783,0.961281,-0.0145025
4.06875,2.3197,2.06824,0.979398,0.961281,-0.0181171
4.07,2.3197,2.06824,0.979398,0.961281,-0.0181171
4.07125,2.3197,2.06824,0.979398,0.961281,-0.0181171
4.0725,2.3197,2.06455,0.979398,0.960779,-0.0186185
4.07375,2.3197,2.06824,0.979398,0.961281,-0.0181171
4.075,2.3197,2.06824,0.979398,0.961281,-0.0181171
4.07625,2.3197,2.06824,0.979398,0.961281,-0.0181171
4.0775,2.3197,2.06455,0.979398,0.960779,-0.0186185
4.07875,2.2797,2.06824,0.973718,0.961281,-0.012437
4.08,2.19243,2.06824,0.961325,0.961281,-4.42133e-05
4.08125,2.19243,2.06824,0.961325,0.961281,-4.42133e-05
4.0825,2.19243,2.06824,0.961325,0.961281,-4.42133e-05
4.08375,2.19243,2.06455,0.961325,0.960779,-0.000545632
4.085,2.19243,2.06824,0.961325,0.961281,-4.42133e-05
4.08625,2.19243,2.06455,0.961325,0.960779,-0.000545632
4.0875,2.19243,2.06824,0.961325,0.961281,-4.42133e-05
4.08875,2.19243,2.06455,0.961325,0.960779,-0.000545632
4.09,2.28698,2.06824,0.974751,0.961281,-0.0134697
4.09125,2.3597,2.06455,0.985078,0.960779,-0.0242985
4.0925,2.3597,2.06455,0.985078,0.960779,-0.0242985
4.09375,2.3597,2.06455,0.985078,0.960779,-0.0242985
4.095,2.3597,2.06455,0.985078,0.960779,-0.0242985
4.09625,2.3597,2.06824,0.985078,0.961281,-0.0237971
4.0975,2.3597,2.06455,0.985078,0.960779,-0.0242985
4.09875,2.3597,2.06824,0.985078,0.961281,-0.0237971
4.1,2.3597,2.06455,0.985078,0.960779,-0.0242985
4.10125,2.50152,2.06824,1.00522,0.961281,-0.0439354
4.1025,2.53789,2.06455,1.01038,0.960779,-0.0496005
4.10375,2.53789,2.06455,1.01038,0.960779,-0.0496005
4.105,2.53789,2.08299,1.01038,0.963287,-0.0470934
4.10625,2.53789,2.1088,1.01038,0.966796,-0.0435834
4.1075,2.53789,2.11986,1.01038,0.968301,-0.0420792
4.10875,2.53789,2.11986,1.01038,0.968301,-0.0420792
4.11,2.53789,2.12354,1.01038,0.968802,-0.0415778
4.11125,2.54152,2.12354,1.0109,0.968802,-0.0420941
4.1125,2.67243,2.12354,1.02949,0.968802,-0.0606833
4.11375,2.6688,2.12354,1.02897,0.968802,-0.060167
4.115,2.6688,2.12354,1.02897,0.968802,-0.060167
4.11625,2.6688,2.12354,1.02897,0.968802,-0.060167
4.1175,2.6688,2.12354,1.02897,0.968802,-0.060167
4.11875,2.6688,2.12354,1.02897,0.968802,-0.060167
4.12,2.6688,2.12354,1.02897,0.968802,-0.060167
4.12125,2.67243,2.12354,1.02949,0.968802,-0.0606833
4.1225,2.65789,2.12354,1.02742,0.968802,-0.0586179
4.12375,2.6288,2.12354,1.02329,0.968802,-0.0544869
4.125,2.6288,2.12354,1.02329,0.968802,-0.0544869
4.12625,2.6288,2.12354,1.02329,0.968802,-0.0544869
4.1275,2.6288,2.12354,1.02329,0.968802,-0.0544869
4.12875,2.6288,2.12354,1.02329,0.968802,-0.0544869
4.13,2.6288,2.12354,1.02329,0.968802,-0.0544869
4.13125,2.6288,2.12354,1.02329,0.968802,-0.0544869
4.1325,2.6288,2.12354,1.02329,0.968802,-0.0544869
4.13375,2.6288,2.12354,1.02329,0.968802,-0.0544869
4.135,2.58516,2.12354,1.01709,0.968802,-0.0482905
4.13625,2.57061,2.12354,1.01503,0.968802,-0.0462251
4.1375,2.57061,2.12354,1.01503,0.968802,-0.0462251
4.13875,2.57061,2.12354,1.01503,0.968802,-0.0462251
4.14,2.57061,2.12354,1.01503,0.968802,-0.0462251
4.14125,2.57061,2.12354,1.01503,0.968802,-0.0462251
4.1425,2.57061,2.12354,1.01503,0.968802,-0.0462251
4.14375,2.57061,2.12354,1.01503,0.968802,-0.0462251
4.145,2.57061,2.11986,1.01503,0.968301,-0.0467265
4.14625,2.53789,2.12354,1.01038,0.968802,-0.0415778
4.1475,2.53789,2.12354,1.01038,0.968802,-0.0415778
4.14875,2.53789,2.12354,1.01038,0.968802,-0.0415778
4.15,2.53789,2.12354,1.01038,0.968802,-0.0415778
4.15125,2.53789,2.12354,1.01038,0.968802,-0.0415778
4.1525,2.53789,2.12354,1.01038,0.968802,-0.0415778
4.15375,2.53789,2.12354,1.01038,0.968802,-0.0415778
4.155,2.53789,2.12354,1.01038,0.968802,-0.0415778
4.15625,2.49061,2.12354,1.00367,0.968802,-0.034865
4.1575,2.33425,2.12354,0.981463,0.968802,-0.0126612
4.15875,2.33061,2.12354,0.980947,0.968802,-0.0121449
4.16,2.33425,2.12354,0.981463,0.968802,-0.0126612
4.16125,2.33425,2.12354,0.981463,0.968802,-0.0126612
4.1625,2.33061,2.12354,0.980947,0.968802,-0.0121449
4.16375,2.33425,2.12354,0.981463,0.968802,-0.0126612
4.165,2.33061,2.12354,0.980947,0.968802,-0.0121449
4.16625,2.33425,2.14935,0.981463,0.972312,-0.0091513
4.1675,2.28334,3.21487,0.974234,1.11722,0.142988
4.16875,2.22516,3.91907,0.965972,1.21299,0.247021
4.17,2.22516,4.12922,0.965972,1.24157,0.275602
4.17125,2.22516,4.20296,0.965972,1.2516,0.28563
4.1725,2.22516,4.22508,0.965972,1.25461,0.288639
4.17375,2.22516,4.23245,0.965972,1.25561,0.289641
4.175,2.22516,4.23614,0.965972,1.25612,0.290143
4.17625,2.22516,4.23614,0.965972,1.25612,0.290143
4.1775,2.22516,4.23983,0.965972,1.25662,0.290644
4.17875,2.13788,4.23983,0.95358,1.25662,0.303037
4.18,2.09788,4.23983,0.9479,1.25662,0.308717
4.18125,2.09788,4.23983,0.9479,1.25662,0.308717
4.1825,2.09788,4.23983,0.9479,1.25662,0.308717
4.18375,2.09788,4.23983,0.9479,1.25662,0.308717
4.185,2.10152,4.23983,0.948416,1.25662,0.308201
4.18625,2.09788,4.23983,0.9479,1.25662,0.308717
4.1875,2.09788,4.23983,0.9479,1.25662,0.308717
4.18875,2.10152,4.23983,0.948416,1.25662,0.308201
4.19,2.05061,4.23983,0.941187,1.25662,0.31543
4.19125,2.05061,4.23983,0.941187,1.25662,0.31543
4.1925,2.05061,4.23983,0.941187,1.25662,0.31543
4.19375,2.05061,4.23983,0.941187,1.25662,0.31543
4.195,2.05061,4.23983,0.941187,1.25662,0.31543
4.19625,2.05061,4.23983,0.941187,1.25662,0.31543
4.1975,2.05061,4.23983,0.941187,1.25662,0.31543
4.19875,2.05061,4.23983,0.941187,1.25662,0.31543
4.2,2.04334,4.23983,0.940154,1.25662,0.316463
4.20125,2.02152,4.23983,0.937056,1.25662,0.319561
4.2025,2.02152,4.23983,0.937056,1.25662,0.319561
4.20375,2.02152,4.23983,0.937056,1.25662,0.319561
4.205,2.02152,4.23983,0.937056,1.25662,0.319561
4.20625,2.02152,4.23983,0.937056,1.25662,0.319561
4.2075,2.02152,4.23983,0.937056,1.25662,0.319561
4.20875,2.02152,4.23983,0.937056,1.25662,0.319561
4.21,2.02152,4.23983,0.937056,1.25662,0.319561
4.21125,2.00334,4.23983,0.934474,1.25662,0.322143
4.2125,1.98152,4.23983,0.931376,1.25662,0.325241
4.21375,1.98152,4.23983,0.931376,1.25662,0.325241
4.215,1.98152,4.23983,0.931376,1.25662,0.325241
4.21625,1.98152,4.24352,0.931376,1.25712,0.325742
4.2175,1.98152,4.23983,0.931376,1.25662,0.325241
4.21875,1.98152,4.24352,0.931376,1.25712,0.325742
4.22,1.98152,4.23983,0.931376,1.25662,0.325241
4.22125,1.98152,4.23983,0.931376,1.25662,0.325241
4.2225,1.98152,4.23983,0.931376,1.25662,0.325241
4.22375,1.98152,4.23983,0.931376,1.25662,0.325241
4.225,1.98152,4.24352,0.931376,1.25712,0.325742
4.22625,1.98152,4.23983,0.931376,1.25662,0.325241
4.2275,1.98152,4.24352,0.931376,1.25712,0.325742
4.22875,1.98152,4.20296,0.931376,1.2516,0.320227
4.23,1.98152,2.97153,0.931376,1.08413,0.152753
4.23125,1.98152,2.18991,0.931376,0.977828,0.0464519
4.2325,1.98152,1.94657,0.931376,0.944734,0.0133582
4.23375,1.98516,1.87284,0.931892,0.934706,0.00281349
4.235,1.98516,1.84703,0.931892,0.931196,-0.000696448
4.23625,1.98516,1.83965,0.931892,0.930193,-0.00169929
4.2375,1.98516,1.83597,0.931892,0.929691,-0.00220071
4.23875,1.98879,1.83597,0.932408,0.929691,-0.00271707
4.24,1.98516,1.83228,0.931892,0.92919,-0.00270212
4.24125,1.98516,1.83597,0.931892,0.929691,-0.00220071
4.2425,1.98516,1.83228,0.931892,0.92919,-0.00270212
4.24375,1.99243,1.83228,0.932925,0.92919,-0.00373486
4.245,2.02152,1.83228,0.937056,0.92919,-0.00786579
4.24625,2.02152,1.83228,0.937056,0.92919,-0.00786579
4.2475,2.02152,1.83228,0.937056,0.92919,-0.00786579
4.24875,2.02152,1.83228,0.937056,0.92919,-0.00786579
4.25,2.02152,1.83228,0.937056,0.92919,-0.00786579
4.25125,2.02152,1.83228,0.937056,0.92919,-0.00786579
4.2525,2.02152,1.83597,0.937056,0.929691,-0.00736437
4.25375,2.02152,1.83228,0.937056,0.92919,-0.00786579
4.255,2.03607,1.83228,0.939121,0.92919,-0.00993126
4.25625,2.05788,1.83228,0.942219,0.92919,-0.0130295
4.2575,2.05788,1.83228,0.942219,0.92919,-0.0130295
4.25875,2.05788,1.83228,0.942219,0.92919,-0.0130295
4.26,2.05788,1.83228,0.942219,0.92919,-0.0130295
4.26125,2.05788,1.83228,0.942219,0.92919,-0.0130295
4.2625,2.05788,1.83228,0.942219,0.92919,-0.0130295
4.26375,2.05788,1.83597,0.942219,0.929691,-0.012528
4.265,2.05788,1.83228,0.942219,0.92919,-0.0130295
4.26625,2.05788,1.83228,0.942219,0.92919,-0.0130295
4.2675,2.05788,1.83228,0.942219,0.92919,-0.0130295
4.26875,2.05788,1.83228,0.942219,0.92919,-0.0130295
4.27,2.05788,1.83228,0.942219,0.92919,-0.0130295
4.27125,2.05788,1.83228,0.942219,0.92919,-0.0130295
4.2725,2.05788,1.83228,0.942219,0.92919,-0.0130295
4.27375,2.05788,1.83228,0.942219,0.92919,-0.0130295
4.275,2.05788,1.83597,0.942219,0.929691,-0.012528
4.27625,2.05788,1.83228,0.942219,0.92919,-0.0130295
4.2775,2.0397,1.83228,0.939638,0.92919,-0.0104476
4.27875,2.03607,1.83228,0.939121,0.92919,-0.00993126
4.28,2.03607,1.83228,0.939121,0.92919,-0.00993126
4.28125,2.03607,1.83228,0.939121,0.92919,-0.00993126
4.2825,2.03607,1.83228,0.939121,0.92919,-0.00993126
4.28375,2.03607,1.83228,0.939121,0.92919,-0.00993126
4.285,2.03607,1.83228,0.939121,0.92919,-0.00993126
4.28625,2.03607,1.83228,0.939121,0.92919,-0.00993126
4.2875,2.03607,1.83228,0.939121,0.92919,-0.00993126
4.28875,2.02879,1.83228,0.938089,0.92919,-0.00889853
4.29,2.02879,1.83228,0.938089,0.92919,-0.00889853
4.29125,2.02879,1.83228,0.938089,0.92919,-0.00889853
4.2925,2.02879,1.83597,0.938089,0.929691,-0.00839711
4.29375,2.02879,1.84703,0.938089,0.931196,-0.00689285
4.295,2.02879,1.85071,0.938089,0.931697,-0.00639143
4.29625,2.02879,1.85071,0.938089,0.931697,-0.00639143
4.2975,2.02879,1.85071,0.938089,0.931697,-0.00639143
4.29875,2.02516,1.85071,0.937572,0.931697,-0.00587506
4.3,2.02152,1.85071,0.937056,0.931697,-0.0053587
4.30125,2.02152,1.85071,0.937056,0.931697,-0.0053587
4.3025,2.02152,1.85071,0.937056,0.931697,-0.0053587
4.30375,2.02152,1.85071,0.937056,0.931697,-0.0053587
4.305,2.02152,1.85071,0.937056,0.931697,-0.0053587
4.30625,2.02152,1.85071,0.937056,0.931697,-0.0053587
4.3075,2.02152,1.85071,0.937056,0.931697,-0.0053587
4.30875,2.02152,1.85071,0.937056,0.931697,-0.0053587
4.31,2.01788,1.85071,0.936539,0.931697,-0.00484233
4.31125,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.3125,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.31375,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.315,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.31625,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.3175,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.31875,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.32,2.01425,1.8544,0.936023,0.932199,-0.00382454
4.32125,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.3225,2.01425,1.8544,0.936023,0.932199,-0.00382454
4.32375,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.325,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.32625,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.3275,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.32875,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.33,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.33125,2.01425,1.8544,0.936023,0.932199,-0.00382454
4.3325,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.33375,2.01425,1.8544,0.936023,0.932199,-0.00382454
4.335,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.33625,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.3375,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.33875,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.34,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.34125,2.01425,1.85071,0.936023,0.931697,-0.00432596
4.3425,2.01788,1.85071,0.936539,0.931697,-0.00484233
4.34375,2.02152,1.85071,0.937056,0.931697,-0.0053587
4.345,2.02152,1.8544,0.937056,0.932199,-0.00485728
4.34625,2.02152,1.85071,0.937056,0.931697,-0.0053587
4.3475,2.02152,1.85071,0.937056,0.931697,-0.0053587
4.34875,2.02152,1.85071,0.937056,0.931697,-0.0053587
4.35,2.02152,1.85071,0.937056,0.931697,-0.0053587
4.35125,2.02152,1.85071,0.937056,0.931697,-0.0053587
4.3525,2.02152,1.85071,0.937056,0.931697,-0.0053587
4.35375,2.02152,1.85071,0.937056,0.931697,-0.0053587
4.355,2.01788,1.9097,0.936539,0.93972,0.00318037
4.35625,2.01425,2.03506,0.936023,0.956768,0.020745
4.3575,2.01425,2.07193,0.936023,0.961782,0.0257592
4.35875,2.01425,2.08299,0.936023,0.963287,0.0272634
4.36,2.01425,2.08299,0.936023,0.963287,0.0272634
4.36125,2.01425,2.08668,0.936023,0.963788,0.0277649
4.3625,2.01425,2.08668,0.936023,0.963788,0.0277649
4.36375,2.01425,2.08668,0.936023,0.963788,0.0277649
4.365,2.01425,2.08668,0.936023,0.963788,0.0277649
4.36625,2.00697,2.08668,0.93499,0.963788,0.0287976
4.3675,2.00697,2.08668,0.93499,0.963788,0.0287976
4.36875,2.00697,2.08668,0.93499,0.963788,0.0287976
4.37,2.00697,2.08668,0.93499,0.963788,0.0287976
4.37125,2.00697,2.08668,0.93499,0.963788,0.0287976
4.3725,2.00697,2.08668,0.93499,0.963788,0.0287976
4.37375,2.00697,2.08668,0.93499,0.963788,0.0287976
4.375,2.00697,2.08668,0.93499,0.963788,0.0287976
4.37625,2.00697,2.08668,0.93499,0.963788,0.0287976
4.3775,2.00334,2.08668,0.934474,0.963788,0.029314
4.37875,2.00334,2.08668,0.934474,0.963788,0.029314
4.38,2.00334,2.08299,0.934474,0.963287,0.0288125
4.38125,1.9997,2.08668,0.933958,0.963788,0.0298303
4.3825,2.00334,2.08668,0.934474,0.963788,0.029314
4.38375,2.00334,2.08668,0.934474,0.963788,0.029314
4.385,1.9997,2.08668,0.933958,0.963788,0.0298303
4.38625,1.9997,2.08668,0.933958,0.963788,0.0298303
4.3875,1.98879,2.08668,0.932408,0.963788,0.0313794
4.38875,1.98152,2.08668,0.931376,0.963788,0.0324122
4.39,1.98152,2.08668,0.931376,0.963788,0.0324122
4.39125,1.98152,2.08668,0.931376,0.963788,0.0324122
4.3925,1.98152,2.08668,0.931376,0.963788,0.0324122
4.39375,1.98152,2.08668,0.931376,0.963788,0.0324122
4.395,1.98152,2.08668,0.931376,0.963788,0.0324122
4.39625,1.98152,2.08668,0.931376,0.963788,0.0324122
4.3975,1.98152,2.08668,0.931376,0.963788,0.0324122
4.39875,1.95243,2.08668,0.927245,0.963788,0.0365431
4.4,1.94516,2.08668,0.926212,0.963788,0.0375758
4.40125,1.94516,2.08668,0.926212,0.963788,0.0375758
4.4025,1.94516,2.08668,0.926212,0.963788,0.0375758
4.40375,1.94516,2.08668,0.926212,0.963788,0.0375758
4.405,1.94516,2.08668,0.926212,0.963788,0.0375758
4.40625,1.94516,2.08668,0.926212,0.963788,0.0375758
4.4075,1.94516,2.08668,0.926212,0.963788,0.0375758
4.40875,1.94516,2.08668,0.926212,0.963788,0.0375758
4.41,1.91606,2.08668,0.922081,0.963788,0.0417068
4.41125,1.91606,2.08668,0.922081,0.963788,0.0417068
4.4125,1.91606,2.08668,0.922081,0.963788,0.0417068
4.41375,1.91606,2.08668,0.922081,0.963788,0.0417068
4.415,1.91606,2.08668,0.922081,0.963788,0.0417068
4.41625,1.91606,2.08668,0.922081,0.963788,0.0417068
4.4175,1.91606,2.11248,0.922081,0.967298,0.0452167
4.41875,1.91606,2.14935,0.922081,0.972312,0.0502309
4.42,1.91243,2.15673,0.921565,0.973315,0.0517501
4.42125,1.90152,2.16041,0.920016,0.973816,0.0538006
4.4225,1.90152,2.16041,0.920016,0.973816,0.0538006
4.42375,1.90152,2.16041,0.920016,0.973816,0.0538006
4.425,1.90152,2.16041,0.920016,0.973816,0.0538006
4.42625,1.90152,2.1641,0.920016,0.974318,0.054302
4.4275,1.90152,2.16041,0.920016,0.973816,0.0538006
4.42875,1.90152,2.1641,0.920016,0.974318,0.054302
4.43,1.90152,2.16041,0.920016,0.973816,0.0538006
4.43125,1.91243,2.1641,0.921565,0.974318,0.0527529
